idx,stamp,x,y,yaw_rad
1423,1781699202616.0,1.603055,-1.929847,0.3663565850000001
1424,1781699202686.0,1.612457,-1.919531,0.3903405969999998
1425,1781699202757.0,1.617788,-1.917314,0.3958451329999999
1426,1781699202823.0,1.617788,-1.917314,0.3958451329999999
1427,1781699202890.0,1.621824,-1.915607,0.4024297689999998
1428,1781699202959.0,1.621824,-1.915607,0.4024297689999998
1429,1781699203019.0,1.621824,-1.915607,0.4024297689999998
1430,1781699203086.0,1.622034,-1.915505,0.4129571890000001
1431,1781699203155.0,1.622034,-1.915505,0.4129571890000001
1432,1781699203256.0,1.626246,-1.913617,0.4416946890000002
1433,1781699203356.0,1.627413,-1.913072,0.4430846869999998
1434,1781699203423.0,1.644425,-1.900662,0.46095815799999995
1435,1781699203499.0,1.658844,-1.893559,0.45774030900000007
1436,1781699203591.0,1.677209,-1.884506,0.4573998010000002
1437,1781699203711.0,1.694279,-1.876156,0.45239938299999993
1438,1781699203795.0,1.710144,-1.866801,0.4488084840000002
1439,1781699203897.0,1.710144,-1.866801,0.4488084840000002
1440,1781699203966.0,1.728287,-1.857786,0.44498203300000005
1441,1781699204029.0,1.744159,-1.85029,0.43599125999999977
1442,1781699204335.0,1.804174,-1.823893,0.3672232659999999
1443,1781699204532.0,1.831202,-1.81393,0.34192874400000006
1444,1781699204667.0,1.854641,-1.803697,0.3614734500000001
1445,1781699204780.0,1.873906,-1.79623,0.37192726899999995
1446,1781699205073.0,1.952988,-1.767719,0.4118050540000002
1447,1781699205478.0,2.01023,-1.738091,0.5513828439999999
1448,1781699205675.0,2.029255,-1.731217,0.604200799
1449,1781699205810.0,2.067471,-1.704463,0.7172539750000002
1450,1781699206012.0,2.085362,-1.669341,0.8378037169999999
1451,1781699206756.0,2.134264,-1.554596,1.1985008209999997
1452,1781699206888.0,2.140181,-1.530102,1.269440254
1453,1781699207694.0,2.15294,-1.416644,1.5590473649999996
1454,1781699207892.0,2.152729,-1.41617,1.5603099460000003
1455,1781699208029.0,2.152778,-1.412708,1.5777191750000004
1456,1781699208838.0,2.149694,-1.347449,1.711382747
1457,1781699208967.0,2.147052,-1.334218,1.8079768019999998
1458,1781699209074.0,2.147052,-1.334218,1.8079768019999998
1459,1781699209911.0,2.093039,-1.205255,2.0872914920000003
1460,1781699210109.0,2.072074,-1.165746,2.114338954
1461,1781699210312.0,2.05731,-1.141496,2.1201812760000003
1462,1781699210649.0,2.017259,-1.075681,2.154785736
1463,1781699210986.0,1.97108,-1.015367,2.232559621
1464,1781699212127.0,1.833958,-0.868728,2.410001553
1465,1781699212263.0,1.82063,-0.856989,2.4300003649999997
1466,1781699212377.0,1.81311,-0.850576,2.4412124330000005
1467,1781699212439.0,1.81311,-0.850576,2.4412124330000005
1468,1781699212523.0,1.79305,-0.835222,2.4661765980000006
1469,1781699212628.0,1.778572,-0.823707,2.4690771520000006
1470,1781699212696.0,1.765883,-0.81356,2.4667308309999996
1471,1781699212762.0,1.760274,-0.809075,2.467592477
1472,1781699212824.0,1.760274,-0.809075,2.467592477
1473,1781699212891.0,1.722063,-0.776622,2.480802669
1474,1781699212959.0,1.705716,-0.764065,2.4919573239999995
1475,1781699213024.0,1.705716,-0.764065,2.4919573239999995
1476,1781699213091.0,1.69031,-0.751907,2.493470879
1477,1781699213165.0,1.69031,-0.751907,2.493470879
1478,1781699213259.0,1.672446,-0.738145,2.4871728930000003
1479,1781699213378.0,1.657364,-0.726436,2.4734927120000005
1480,1781699213459.0,1.64595,-0.717303,2.4585432249999997
1481,1781699213574.0,1.625101,-0.699211,2.4273744720000003
1482,1781699213640.0,1.60791,-0.683968,2.4031888319999997
1483,1781699213695.0,1.60791,-0.683968,2.4031888319999997
1484,1781699213764.0,1.606102,-0.682314,2.400573304
1485,1781699213825.0,1.606102,-0.682314,2.400573304
1486,1781699213898.0,1.586741,-0.660901,2.366674272
1487,1781699213957.0,1.571844,-0.646002,2.345169671
1488,1781699214023.0,1.552332,-0.626189,2.326694419
1489,1781699214090.0,1.552332,-0.626189,2.326694419
1490,1781699214156.0,1.536079,-0.608902,2.3230790389999996
1491,1781699214233.0,1.536079,-0.608902,2.3230790389999996
1492,1781699214297.0,1.522092,-0.593927,2.3207616360000003
1493,1781699214391.0,1.489466,-0.565297,2.3160766929999994
1494,1781699214526.0,1.477282,-0.551983,2.3058774579999994
1495,1781699214632.0,1.46254,-0.535478,2.294028709
1496,1781699214725.0,1.448699,-0.517058,2.2855764179999998
1497,1781699214836.0,1.435304,-0.50068,2.285489666
1498,1781699214926.0,1.421507,-0.484857,2.290860574
1499,1781699215031.0,1.4106,-0.472489,2.296265966
1500,1781699215126.0,1.392883,-0.456153,2.307078068
1501,1781699215250.0,1.379413,-0.441931,2.316245889
1502,1781699215299.0,1.379413,-0.441931,2.316245889
1503,1781699215360.0,1.363364,-0.424721,2.3268582470000005
1504,1781699215458.0,1.355565,-0.416494,2.3319419240000006
1505,1781699215565.0,1.355565,-0.416494,2.3319419240000006
1506,1781699215659.0,1.320515,-0.38128,2.355716257
1507,1781699215766.0,1.305147,-0.366058,2.3670805460000004
1508,1781699215862.0,1.30097,-0.361986,2.3703776019999996
1509,1781699215986.0,1.277204,-0.340949,2.3903932250000004
1510,1781699216042.0,1.277204,-0.340949,2.3903932250000004
1511,1781699216098.0,1.247004,-0.313468,2.41682356
1512,1781699216164.0,1.247004,-0.313468,2.41682356
1513,1781699216232.0,1.232221,-0.302005,2.4292031729999994
1514,1781699216297.0,1.21546,-0.288212,2.443179832
1515,1781699216364.0,1.21546,-0.288212,2.443179832
1516,1781699216432.0,1.202535,-0.277484,2.454892258
1517,1781699216499.0,1.189473,-0.266897,2.466760745
1518,1781699216600.0,1.169335,-0.25332,2.486567922
1519,1781699216706.0,1.152582,-0.240636,2.501735998
1520,1781699216772.0,1.134973,-0.227736,2.517891646
1521,1781699216837.0,1.134973,-0.227736,2.517891646
1522,1781699216906.0,1.12788,-0.222671,2.5245596379999995
1523,1781699216971.0,1.12788,-0.222671,2.5245596379999995
1524,1781699217037.0,1.100093,-0.203201,2.551823356
1525,1781699217104.0,1.100093,-0.203201,2.551823356
1526,1781699217171.0,1.085435,-0.193558,2.567889216
1527,1781699217248.0,1.067341,-0.182104,2.588229548
1528,1781699217316.0,1.067341,-0.182104,2.588229548
1529,1781699217377.0,1.050126,-0.171236,2.611588203
1530,1781699217439.0,1.032936,-0.161229,2.63207214
1531,1781699217541.0,1.014973,-0.151423,2.653032489
1532,1781699217645.0,1.014973,-0.151423,2.653032489
1533,1781699217716.0,1.000093,-0.143689,2.671537784
1534,1781699217777.0,0.980321,-0.134768,2.699909679
1535,1781699217845.0,0.980321,-0.134768,2.699909679
1536,1781699217913.0,0.961832,-0.12632,2.722754544
1537,1781699217987.0,0.941174,-0.114499,2.763358564
1538,1781699218046.0,0.941174,-0.114499,2.763358564
1539,1781699218113.0,0.925697,-0.108542,2.786027376
1540,1781699218182.0,0.925697,-0.108542,2.786027376
1541,1781699218285.0,0.894543,-0.093912,2.8403842039999994
1542,1781699218394.0,0.894543,-0.093912,2.8403842039999994
1543,1781699218482.0,0.876925,-0.086846,2.8679190440000006
1544,1781699218589.0,0.860764,-0.081353,2.8936768429999997
1545,1781699218657.0,0.844964,-0.077562,2.919251871
1546,1781699218720.0,0.825605,-0.073266,2.9601022859999997
1547,1781699218786.0,0.825605,-0.073266,2.9601022859999997
1548,1781699218853.0,0.805802,-0.069954,2.992958753
1549,1781699218921.0,0.788948,-0.066774,3.020454159
1550,1781699219019.0,0.772627,-0.064438,3.035162982
1551,1781699219124.0,0.772627,-0.064438,3.035162982
1552,1781699219223.0,0.755884,-0.062766,3.050267904
1553,1781699219338.0,0.729603,-0.062149,3.075919347
1554,1781699219423.0,0.707461,-0.060894,3.0946218539999997
1555,1781699219559.0,0.677912,-0.065101,-3.139192033
1556,1781699219678.0,0.657564,-0.065404,-3.113867645
1557,1781699219759.0,0.619569,-0.064878,-3.079724558
1558,1781699219895.0,0.600438,-0.065448,-3.073043474
1559,1781699220009.0,0.582588,-0.066318,-3.067455334
1560,1781699220071.0,0.582588,-0.066318,-3.067455334
1561,1781699220131.0,0.569141,-0.067337,-3.063339684
1562,1781699220196.0,0.542597,-0.069522,-3.055070091
1563,1781699220265.0,0.542597,-0.069522,-3.055070091
1564,1781699220333.0,0.542597,-0.069522,-3.055070091
1565,1781699220398.0,0.495316,-0.072584,-3.042963993
1566,1781699220472.0,0.495316,-0.072584,-3.042963993
1567,1781699220533.0,0.48722,-0.073394,-3.040780663
1568,1781699220598.0,0.48722,-0.073394,-3.040780663
1569,1781699220699.0,0.465357,-0.069757,-3.038759771
1570,1781699220825.0,0.425368,-0.07379,-3.02101136
1571,1781699220902.0,0.425368,-0.07379,-3.02101136
1572,1781699221009.0,0.416408,-0.074855,-3.014642373
1573,1781699221077.0,0.409003,-0.075824,-3.010539157
1574,1781699221140.0,0.404753,-0.076394,-3.0091235
1575,1781699221207.0,0.404753,-0.076394,-3.0091235
1576,1781699221274.0,0.403818,-0.076525,-3.009245908
1577,1781699221349.0,0.403248,-0.075817,-3.010100513
1578,1781699221439.0,0.403248,-0.075817,-3.010100513
1579,1781699221545.0,0.403248,-0.075817,-3.010100513
1580,1781699221641.0,0.403248,-0.075817,-3.010100513
1581,1781699221756.0,0.403248,-0.075817,-3.010100513
1582,1781699221821.0,0.403248,-0.075817,-3.010100513
1583,1781699221879.0,0.40322,-0.075653,-3.010461154
1584,1781699221943.0,0.40322,-0.075653,-3.010461154
1585,1781699222013.0,0.403248,-0.075646,-3.010457766
1586,1781699222080.0,0.403248,-0.075646,-3.010457766
